1.38
2.36
2.77
2.15
1.5
5.0
1.25
1.27
1.0
1.08
1.41
4.58
1.43
1.39
1.01
1.15
2.77
1.27
1.06
4.02
1.14
1.27
1.7
1.0
1.74
2.24
1.57
12.39
1.65
3.19
5.18
1.77
1.15
1.9
1.0
1.11
1.11
1.51
1.21
3.51
1.04
1.24
2.71
1.65
2.55
5.47
2.85
1.0
1.08
1.0
6.78
1.64
2.76
2.89
3.0
1.28
1.82
1.53
1.2
3.95
2.98
1.74
1.16
6.07
1.38
2.03
3.20
1.27
1.05
1.14
5.47
3.31
1.45
1.89
33.72
1
4.59
7.46
1.23
3.70
2.83
9.56
2.40
9.68
1.06
11.29
1.07
3.65
1.06
2.43
1.72
1.09
1.59
18.84
1.28
1.19
1.03
3.32
1.59
1.0
7.98
2.93
1.34
1.26
1.06
1.65
2.51
3.29
2.38
40.79
1.85
4.47
4.98
2.20
